theta_z(twist)(deg), theta_y (lean FB)(deg), theta_x (lean LR)(deg)
20.1038583272999,20.7335126145669,1.59866658340957
21.8992440083652,20.6228542580449,1.57583281004174
23.5913050421859,20.4883910305894,1.51126538767125
25.3898652429818,20.3666037762379,1.40704321597621
26.9474351932349,20.2578210611772,1.2853506955189
28.3225952990158,20.1726335398222,1.14327356460274
29.599993838954,20.0880858154465,1.01109918561764
30.6892076256232,20.0164361714236,0.887389607139702
31.7504204343554,19.9328052261631,0.741066820131251
32.5151719183048,19.8566688367928,0.601578265366369
32.714580781986,19.7940404031219,0.480103057683684
32.352277076198,19.771509774844,0.379162850132782
31.5136955882299,19.7320212580013,0.346127432454684
30.2827697501862,19.690506737946,0.308305191819031
28.5193032773344,19.6301722276115,0.345725130945314
26.3095462469979,19.5205233767023,0.435715507477905
23.9509779312538,19.4502811508007,0.568239142662285
20.9958456196215,19.3924493834153,0.707267127992613
18.1872684792732,19.3017766025894,0.875276924514897
15.3245155589923,19.2167139784062,0.994930314382991
12.4045846931831,19.1655246191332,1.10642754570327
9.42594880702759,19.0403790479824,1.2181391734994
6.23507404345215,18.938189610743,1.3514915656857
2.90944310428152,18.8425649253749,1.47589904411854
-0.547186305209399,18.7495631280944,1.55994550032892
-4.20236563410345,18.6681430821169,1.63172565689656
-8.00726042323189,18.6561989665326,1.72254678317711
-11.9708541592771,18.678525553304,1.80981432347591
-15.9428190399014,18.7085828960361,1.89183713773799
-19.8977314696233,18.6945618307535,2.0169283248287
-23.8814909620003,18.6638256316089,2.15300995857741
-27.6138070198414,18.6749405261052,2.20079375765219
-31.1338946114306,18.6662583400192,2.20525530290149
-34.9233211122888,18.7161757236555,2.21793069654779
-38.7132977609528,18.8180576003148,2.26621533920876
-42.3947239647022,18.9531436929874,2.3408242064293
-45.5899291493834,19.1190640422189,2.41108917740671
-48.4823053463518,19.2485906755762,2.51146507448856
-50.7305675646075,19.2827511282557,2.60496820813557
-52.7369170832862,19.3366612031387,2.66711257460652
-54.9363606856887,19.420263826316,2.7070702266721
-56.6794416239412,19.503011914163,2.7195505065764
-57.9237455222167,19.5456422427274,2.7162394846247
-58.9794631654849,19.5547083688675,2.72402663956483
-59.7599231418122,19.5464900520834,2.74134933589302
-60.2215242130159,19.5859482320119,2.72117972071844
-60.3871507359668,19.615737791676,2.73302288106588
-59.7954097534431,19.6232477667614,2.73524479492372
-58.372258685951,19.6175098649132,2.71348288670885
-56.2014214352257,19.6003701789078,2.69465956932828
-53.1886416525157,19.5775371992882,2.60327272175266
-49.6071138219369,19.503921924336,2.52023386738943
-45.2544528364016,19.3682544730677,2.46121826124015
-40.0965699394556,19.183107597197,2.31878844248157
-35.5821790365794,19.0449198554573,2.20933297430977
-32.2892761593601,18.9560447103008,2.24303939855087
-29.0716097953683,18.8898194043219,2.24957148516435
-25.3880019231815,18.8503626505138,2.23012547130077
-21.6431081141366,18.7597034666514,2.23503844488463
-18.2656972391246,18.7892109816238,2.21480305188715
-15.0857893074098,18.8381070998107,2.23736383085175
-11.9438596012169,18.8948528444496,2.28877591373081
-8.92328904786191,19.0479213708283,2.26542959444458
-5.68165258008862,19.1660202001192,2.25190347077022
-2.36255887733,19.2519970397555,2.19992284032384
0.763061051542151,19.2248214779508,2.20787908412875
3.76238539960894,19.1905393777377,2.21364925520259
6.49247607010791,19.1660105351784,2.23107601949094
8.84332904790688,19.1606998682203,2.23731858843722
11.2411639076736,19.1137941894255,2.27048612175697
13.6824334066223,19.0390117770907,2.31071063656867
15.9790850535548,18.9698645524936,2.35725562764491
18.3369840190733,18.9141874970398,2.38300737087412
20.5765258767913,18.8851870234512,2.37900215262183
22.6345806945251,18.8510817975544,2.37159273716351
24.7418401330192,18.8373100787199,2.31035190297506
26.3599081093357,18.816658844866,2.21586956073087
27.5465643888486,18.7799193663615,2.0881049082648
28.3449254578161,18.7185029722737,1.94639596181698
28.6930710735034,18.6579830598541,1.78353271593291
28.6477497555432,18.576244495354,1.64277813547144
27.7846308725423,18.5343168063698,1.58279584059375
26.4808620502943,18.5140625417765,1.55406640551977
24.7792864561276,18.4941520100941,1.57855710385425
22.6575208038059,18.4512721280618,1.64697912691983
20.4762955298127,18.4540531828081,1.76059809953513
18.0839335326714,18.4566641299887,1.88117408695318
15.5498104168958,18.4854693654371,1.99230560966791
12.6911331219778,18.5351449312244,2.12158589816997
9.74247549346484,18.5547887145455,2.24002859422551
6.69804849951208,18.5023976726077,2.40765880081255
3.4468955665747,18.4616306819376,2.5666590897485
0.206193636387043,18.4455940767478,2.65779223692593
-3.59388256342915,18.4470642027713,2.75699375450301
-7.94399848026276,18.5240147724852,2.83734304560987
-12.7843780176457,18.6425668139799,2.88154551256704
-17.87773276952,18.7477803810667,2.94651081544617
-22.4027241283285,18.7858378754954,3.03137718947449
-26.2663518910263,18.7980974876361,3.04426157444517
-29.4518529941768,18.7483145481665,3.03678264594207
-32.2847195694527,18.6755680855234,3.00609765539341
-34.9415569197187,18.6661402640307,2.92686745704681
-37.8167249976878,18.6994694209769,2.88793968052342
-40.6676704589153,18.771843827938,2.88694851071771
-43.3160845634083,18.8322477077002,2.90762884264295
-45.7600824419684,18.8797907412657,2.94253640173016
-47.8246382551768,18.931489660833,3.00269246951134
-49.7928747484563,18.9596737652363,3.03502877705936
-51.7774225871974,18.96889175597,3.11237651636382
-53.6481115127247,18.9684876851488,3.21652385035387
-55.0036021947641,18.9622604274189,3.28850183720334
-56.048730133061,18.9657164994673,3.35680695880613
-56.5148714049651,18.9608830561785,3.42443585639405
-55.9999361434114,18.9327410242532,3.48824003241405
-55.0193045645506,18.933040216926,3.54037166718511
-53.2011821823034,18.9326926127255,3.52605163731322
-50.1798379224413,18.8998330753999,3.40218556046224
-46.8282226797697,18.8645590636244,3.26321927453169
-42.9387343966233,18.8138957177495,3.07604469529652
-38.817008221389,18.7412435894894,2.92744882765236
-35.1368011999622,18.6970539363391,2.86675922866823
-31.386031373732,18.6378011278256,2.80672855998518
-27.4310985906013,18.6570034978927,2.67806917681835
-23.713956612693,18.7215073850883,2.56311004619601
-20.3286525578706,18.7941572244915,2.419327363566
-17.1360106986644,18.839417144797,2.3289225031475
-13.6585084744475,18.8522314607488,2.22616526509286
-10.3285153815429,18.8200678621928,2.11972653486813
-7.18534241040893,18.7571119017219,2.0373610678027
-4.14456808770365,18.6852894764832,1.95121442987597
-1.45814941224355,18.660070592454,1.88751252773977
1.21117706644675,18.6638493841974,1.83735865533428
3.98674143475151,18.6401037631188,1.76798294203989
6.56839021417507,18.6757517746518,1.70475408281428
9.11805274571079,18.6357368789198,1.70043197717101
11.4706940873561,18.6218987933061,1.69607941647234
13.6562892804353,18.5962414873578,1.71851599005731
15.6327929260148,18.5879440134301,1.74924697861461
17.4252478383219,18.6147197986806,1.7550468292124
19.0848854336638,18.6589068556237,1.69783332438278
20.7389562169703,18.7526495217659,1.56573287453695
22.0077197114112,18.8233646476606,1.44911290212113
23.0396451522078,18.8616764459375,1.31649175754455
23.7161813825414,18.8925410951165,1.19104779648481
24.1221021694859,18.9096184697212,1.06293263455098
24.1857286843178,18.9286236370811,0.957639154605408
23.808168202215,18.9539934840014,0.846315217271037
22.7092858834471,18.9699031528963,0.806386540177751
21.284886362775,18.9458367312664,0.794806597328677
19.8935829639337,18.942385420555,0.855491289266101
17.9841825055883,18.9407658092747,0.982523120970046
15.8124564583847,18.9284761451267,1.16144433899381
13.1550949278596,18.9833698190297,1.33565924372998
10.3219205284665,19.0344438719487,1.502443359225
7.77231414780687,19.0160979414388,1.72622037718865
5.31490834655496,18.9259555972624,1.9319656336319
2.62797357540286,18.863467481366,2.09088574902875
-0.195763324296398,18.7979420653697,2.24939668020388
-3.26950599793318,18.7241656553876,2.3737320178359
-6.51973656188848,18.6740538053039,2.47863961856063
-9.92451889430795,18.61583825225,2.56123693598133
-12.8043052183746,18.4702428227568,2.65274917536251
-15.1624204658877,18.3082969271414,2.67683158553426
-17.8706118673093,18.121424694646,2.68208065877144
-20.8903074331958,17.9280380794724,2.66210783405629
-24.0283243465224,17.7270474356757,2.6330901164434
-27.7439415708899,17.7022378219026,2.56180039112359
-32.1160081717503,17.895051542241,2.59069868177383
-36.0874992053164,18.0178287955772,2.64899601450255
-39.5048297221314,18.1048608993194,2.70797625988799
-42.6306455454286,18.2038149346274,2.81778428468969
-45.2586169780609,18.2634319269806,2.91207284918457
-47.3382748271889,18.2905797236188,2.93548640473201
-49.4948543748434,18.3086729291158,2.97581101661166
-51.6903340829967,18.3379611447719,3.0132894536099
-54.0567947054909,18.3634624773471,3.0805214124099
-56.4870734888869,18.3645009053958,3.150296103853
-59.04178591663,18.3691305542582,3.22342916340776
-61.5165898665645,18.3635803141701,3.30404870824954
-63.778784673256,18.3667292604203,3.38985055666058
-65.8086024137915,18.3773079861414,3.53408490330302
-66.896634559083,18.3684417118663,3.67854862777872
-66.621090185931,18.3494413728799,3.79913599794084
-65.2991080680611,18.3559384237739,3.88103079520361
-62.6052105026371,18.3285993521291,3.88495805899166
-58.8575263983974,18.2478264548253,3.82623939484613
-54.8028216376048,18.1970492444696,3.75479089883552
-49.9105145324739,18.1130557741376,3.66040817249533
-44.8901694579392,18.0323105662034,3.55696374234689
-40.2678354635044,17.9985972107452,3.46330057725228
-35.8966612307407,17.9388076904291,3.36953659595593
-31.6578127028063,17.9077849462301,3.29955216460517
-27.4073336417496,17.9738270817666,3.21056327625171
-23.0878086673421,18.0110202507867,3.09915520904505
-18.8772317020958,18.0307083576869,2.9954221275744
-14.9117924875739,18.0516597523225,2.95618142952228
-10.9057176320734,18.1056370497809,2.90332286548927
-6.71976810249597,18.1810146275431,2.83114913279746
-2.81167412101833,18.2366270194511,2.76460160280636
1.03779200886624,18.3101805348901,2.7206662378113
4.91578547235382,18.3334760480718,2.66360099518257
8.78252276787582,18.2860223163941,2.65378939870035
12.4514334482367,18.199974663206,2.701027382973
15.7751598895749,18.1064377729353,2.72560360358086
18.9075538887474,18.0609125698017,2.72903155115418
21.8041374766047,17.9850845830823,2.6940779258819
24.5458750595827,17.9370834950344,2.57704506137033
26.5716828252989,17.8502810554682,2.45643245741232
27.9257565930819,17.7756402018671,2.28905236583587
28.8795632752791,17.6937948773687,2.09219790052988
29.4687971568207,17.6233555333005,1.86791827821131
29.4314785220858,17.5694062643153,1.66610549122094
28.6801072084123,17.5182697016207,1.51739292805557
27.2591806708041,17.473738198623,1.43884473397564
25.3198741279988,17.3714243740067,1.40056681088725
22.9115292918482,17.3055244677165,1.42530708362457
20.3603440324053,17.2292619017704,1.46653079250929
17.4362817503976,17.1947855151708,1.51066119381011
14.1637548586671,17.2319278064544,1.57464522668444
11.0901370463293,17.2099300917266,1.57894294654698
7.96904098692709,17.2021258997747,1.67094357940882
4.90090201828106,17.1753796046632,1.75738750010547
1.7716180616878,17.1475459603544,1.81594620678522
-1.42226274181387,17.1637138409464,1.84373468702224
-4.92653695362556,17.1993157697731,1.80233574290395
-9.06977909251424,17.2313277992641,1.78690761010675
-14.0142217210403,17.2885629637943,1.80491110829957
-19.3544408210674,17.3484420250106,1.86393671545692
-24.3477253339842,17.3542464197359,1.92266407334739
-29.0076050173268,17.3111741012066,1.87639919695645
-33.7113915862492,17.2886568160737,1.82691043552121
-38.5870468592323,17.3236008396194,1.82012398723143
-43.4364454556499,17.3146405236718,1.87076109234847
-47.8257847478139,17.3043933327973,1.90095560717183
-51.964289234153,17.2743073361568,1.97458087870898
-55.4826306824917,17.2462549275988,2.0585056918479
-58.3916364227724,17.2247332124891,2.15125203852839
-60.7336852472782,17.2116463464835,2.23769015549154
-62.5858366677769,17.2285625851504,2.3361822128921
-63.8081905020252,17.2282040717156,2.46293501133451
-63.8109394660525,17.226929608381,2.58012013460189
-62.7315573652406,17.2498414587888,2.71019468540361
-60.1927102055154,17.2781086748719,2.77230601954745
-56.53054906718,17.271065084398,2.82165064212419
-51.6036448303312,17.2596883377557,2.76836148946763
-45.937565787735,17.2266727563011,2.7041030612142
-40.3677356773147,17.1928549989373,2.6812539932175
-35.3159233813957,17.168047754786,2.66776264488757
-30.6533875988655,17.1254320200056,2.62178441535817
-26.4266640723061,17.1085678228803,2.59723237471489
-22.8983809056708,17.1281397251151,2.54696094882638
-19.3265211417643,17.1261662765131,2.47567599255094
-16.1040011951525,17.1597530803195,2.3785893601455
-13.3305229701586,17.1969354936617,2.30825913760735
-10.6769228373369,17.2793283286431,2.21907430704852
-8.1731174772192,17.3421174336096,2.16807809741091
-5.25277062169261,17.4250704219459,2.12801733151665
-2.06223832769553,17.5491108695835,2.06051793270721
1.40909384739439,17.6443438765235,1.99988748995344
5.09741545946212,17.7359559608065,1.91095781623673
8.7002617475233,17.8483365189189,1.85827516992109
12.6647654017181,17.8714269107799,1.86207100230521
16.3533828820938,17.8552602957448,1.87952475200705
19.7579682292256,17.8732463486555,1.90445333898
22.6929003047122,17.8602402893342,1.95258262545318
25.3442141489366,17.8473646705951,1.97003292892902
27.3452139881195,17.8672577479424,1.95269498155571
28.8433557206444,17.8636076047835,1.9075929165131
30.012642207206,17.8445810300856,1.85112541518923
30.5540795792097,17.8516545513127,1.76887545886187
30.2932207794663,17.8410990239071,1.65530871604708
28.9108073104979,17.8243341191491,1.60053130859277
27.2343066236701,17.7716403748725,1.59477619609305
24.9634327322926,17.6841625279158,1.62126294384937
22.0868335071395,17.5795777153345,1.71968101814597
19.0608664819644,17.5595891276885,1.79534344398057
15.7280930668113,17.4790733987948,1.89477935063803
12.5524519527779,17.4213802379373,2.03568047586102
9.42806496877541,17.3746156050547,2.03676435079662
6.45551362543629,17.2852425996544,2.15747908390887
3.71687593194559,17.2465600329136,2.25957934962785
0.951498592865363,17.233808732524,2.23407196152017
-2.23803953054306,17.3000949203918,2.23353135352494
-5.80657154688516,17.4004645839191,2.21295172100386
-9.40317369417201,17.4365631274446,2.14852011369878
-12.9085071571047,17.462741983981,2.11060252008557
-16.2584865680116,17.4023227162474,2.0541668290545
-19.8822177919886,17.3518566619066,1.99479971651845
-24.3554147883539,17.3502929967278,1.96624511482426
-29.1391457086585,17.3609054572698,1.97932067324732
-33.9116128473185,17.4098579870048,2.0049799178498
-38.8519541079503,17.4838680584571,2.04301707758621
-44.3252355132112,17.5832261577219,2.15985395454597
-48.4313548362169,17.6277055758428,2.22701875360858
-50.9064536855744,17.6265489281622,2.2477015277848
-53.1282767864882,17.6334094636141,2.32539007166937
-54.8681949667702,17.6561405261874,2.38244089300532
-56.5226149034229,17.6870355872819,2.45811347248441
-58.0612302488662,17.682142698856,2.56529505340206
-59.061641813684,17.6318318058409,2.65477827967614
-59.9727133863602,17.5884434505657,2.76670530044141
-60.6505952495649,17.5701492733279,2.93780889416399
-60.2236936053594,17.6004638066271,3.04846970044601
-58.3745709792572,17.6439760808902,3.11238222544705
-55.4229916695859,17.6536159969424,3.15890832797453
-51.004871170163,17.6649459296026,3.10093014271417
-45.7473307851562,17.6256569651018,2.96638276753937
-41.1092765319092,17.578297636178,2.91955264070056
-36.5153691020437,17.5470270913896,2.81201212808816
-32.1727172288059,17.4709259357799,2.71540165828567
-28.4862391335415,17.3845962751597,2.64402913262282
-25.1285482941297,17.3397555163044,2.554518227984
-21.9860045733513,17.24987933267,2.43628079583464
-19.4771005692676,17.1496853879174,2.3210925506646
-17.196809459061,16.9775977893046,2.28278854186493
-15.0263254201155,16.7331247591371,2.17852225247181
-13.4339914490419,16.3542785364881,2.12218348638219
-12.1753116738937,15.8841946625434,2.04757840824775
-11.2470589245994,15.261927193326,1.99571832235132
-10.8205579094181,14.5770022057605,1.9854210325865
-10.7542824217984,13.8942081018577,1.96753092392864
-10.7883561767693,13.1733875519034,1.94353632695999
-10.8480830336072,12.426814019344,1.92502216817788
-10.8968230765405,11.6763836316922,1.92020026990817
-11.165324210978,11.0202073576944,1.92037322900806
-11.3953204474353,10.4368038535991,1.91397015017109
-11.3096307933673,9.94375026481862,1.89620997675359
-11.0557383568563,9.57606542653181,1.84466655690155
-10.9322936378531,9.31048738176456,1.82211780664161
-10.9096804008097,9.17044476218221,1.78318764412525
-10.9109642769563,9.10328595717362,1.77532591144084
-11.0139957606197,9.12121740151422,1.74169767233192
-11.1630338108756,9.21429888788336,1.74290285434391
-11.287065249863,9.38235073232221,1.73152065361492
-11.5049192233364,9.62523468437605,1.73877971049042
-11.8552679702993,9.90423437859561,1.73876666569489
-12.541591999778,10.2130730484994,1.73949079840418
-13.668721456898,10.554364255544,1.7384926470848
-15.338978195604,10.9369914216569,1.76864673402333
-17.1811578486236,11.295012310619,1.82044557736197
-18.6002542754231,11.5748656576073,1.86132786840183
-19.6938026348243,11.8179067937724,1.89056926235619
-20.4767218139998,12.0018241661938,1.92577707465669
-20.8510068397123,12.139256943009,1.92961290615955
-20.991174895696,12.224183006073,1.92311702462513
-21.0180633949249,12.2744546833029,1.90774352504414
-20.9305184271588,12.284898297768,1.87540685347109
-20.8469957230642,12.2136084646487,1.85799913220226
-20.7625457253014,12.0859733865407,1.82268219746379
-20.6477067213273,11.8726945537905,1.80862501699687
-20.4763882619477,11.5816397052284,1.77068825378019
-20.2518957201765,11.2117480441784,1.76201732952164
-20.069890877141,10.8141366184756,1.73461382719106
-19.9622800606404,10.3702336800624,1.73478518825672
-19.8884759927527,9.90781362355404,1.73058980947685
-19.8931495241866,9.42873116065691,1.74011315988299
-19.9213677269715,8.94696947817965,1.75624455172822
-19.9305746324246,8.47227420263042,1.79371834581531
-19.947670648672,7.98809903981927,1.81261332773024
-19.9783190215432,7.52150048156806,1.85730008473826
-20.0465630255397,7.09169487193941,1.89777436131366
-20.1241110601171,6.69135581613074,1.94447389395591
-20.2276534500033,6.31792208246755,1.99720421799239
-20.3355046458947,5.96385423102753,2.04918002890917
-20.4512366572077,5.6381654085678,2.10801472788485
-20.5383129268764,5.33131684611365,2.14864299312584
-20.5961259983691,5.03424183718233,2.18428822798892
-20.6317396792981,4.73177697895909,2.21121472636563
-20.6570570442084,4.43241767559317,2.22896144647492
-20.6538319464046,4.13219360633589,2.23708866710254
-20.6526524603958,3.83209018762394,2.23389077655988
-20.6349284105842,3.52049078741161,2.2300031216716
-20.6466858006217,3.20529579048264,2.21139268645386
-20.6678951626816,2.87664219481433,2.19562943594251
-20.7346385336531,2.52947444920327,2.17350278036989
-20.7662560029235,2.16523668625548,2.14670264733296
-20.791114129841,1.78625549517437,2.11201095838827
-20.7922971406718,1.3945301622037,2.08093641363398
-20.7429749087716,1.00301874799434,2.04401158540458
-20.664067336837,0.612864449923351,2.01406617696579
-20.3812220368444,0.262623466072171,1.97715776636542
-20.2061637872356,-0.0874987689989719,1.9612763079819
-20.0627706392659,-0.425756437792517,1.94205392830447
-19.8450384287175,-0.741352418724334,1.94567861624201
-19.6150468774725,-1.0452812965324,1.94267440626293
-19.3787251383073,-1.334851522404,1.94419986040135
-19.1218108626586,-1.6196580561116,1.95480688040469
-18.9241111216588,-1.89522989424122,1.96956424580693
-18.7494990696099,-2.16553804340362,1.98774201308173
-18.588633528238,-2.43903720892212,2.0114617299151
-18.4633562332314,-2.70244072773416,2.02395096221363
-18.3590691154236,-2.97019673029932,2.04897518440139
-18.3192746055781,-3.24156969378487,2.05931045021795
-18.2971549562294,-3.52607242817454,2.06942088584349
-18.2823971686075,-3.81106184355372,2.05286950841063
-18.2402559083814,-4.11601153968943,2.04918917829449
-18.2124410479902,-4.42803021371738,2.0406098729252
-18.1575458907992,-4.75412877124606,2.03077405547142
-18.0934843831501,-5.08297492582075,2.02494123622154
-18.0255785741931,-5.42410223566202,1.99855359959615
-17.9565453550583,-5.78377587251427,1.98756184752808
-17.8303294117476,-6.16668382152137,1.95009943642195
-17.6509763926327,-6.54921338133264,1.92540798924855
-17.5383618858411,-6.91103163042829,1.88912921525249
-17.4382463390861,-7.2693920622587,1.87098716182989
-17.3606151675566,-7.58781792013491,1.83735259085973
-17.3196080916011,-7.88537253073982,1.81899167300729
-17.3157554176718,-8.13666067162227,1.78420463634774
-17.2871156046411,-8.37181186279406,1.76027379404845
-17.1981788330642,-8.6018183202258,1.721183108036
-17.085038855949,-8.82359362940317,1.69723573646308
-16.9861015730024,-9.03886207086485,1.67184474539188
-16.9132902396637,-9.25249753792769,1.65497104290251
-16.8275488619759,-9.46387422386199,1.64385635676451
-16.7278340904101,-9.67095651790927,1.63109378011784
-16.5808075553539,-9.8778587187814,1.63079119685263
-16.4432295604601,-10.0750135171878,1.62517882804394
-16.3195754778983,-10.2684101368259,1.6436459465897
-16.2013733729047,-10.4607333883552,1.66139143183643
-16.1321372692492,-10.6467117585988,1.69915721644911
-16.0988567699923,-10.8345472498943,1.73152361609501
-16.0248256646643,-11.037827950873,1.77447935877883
-15.9563911264437,-11.2452221209773,1.80289229551286
-15.8486627882393,-11.4604927235681,1.83585764643752
-15.722783502631,-11.6773393203346,1.86129990871676
-15.5650765878645,-11.894160571149,1.87487767259934
-15.379741069784,-12.1029515970523,1.88833729728718
-15.2167059818514,-12.2953051709091,1.8959639489693
-15.0944413445924,-12.4674896443729,1.89828415057449
-14.9697043353639,-12.6250306030854,1.89184004673839
-14.8534962981485,-12.744509941714,1.88619825616493
-14.766095807338,-12.8342734590739,1.87609935309932
-14.72393427682,-12.897000434704,1.88068865310985
-14.7275139457554,-12.9404833853409,1.86692961758209
-14.7172498378087,-12.9719518308311,1.86407643791473
-14.704047558222,-12.9945850644528,1.84875671961906
-14.6097115507994,-13.0237403638293,1.83478863633848
-14.4463047543607,-13.0416119091633,1.82219520620577
-14.2653227658972,-13.0487509625372,1.81466838932199
-14.074752183798,-13.0403376492477,1.81514729780506
-13.87596930662,-13.0168853057491,1.83071731442135
-13.7024669000566,-12.9757164066236,1.85417882010287
-13.4989176043598,-12.9309087650079,1.87856744294299
-13.2593705014442,-12.8908134646545,1.9244229066775
-13.0244297483144,-12.8499724038692,1.95602653496035
-12.7600216402195,-12.8262216935447,2.00277895774099
-12.5361058062493,-12.8061831367337,2.04393440399435
-12.325301273632,-12.7969416889184,2.10812331600632
-12.085297885612,-12.7983958699155,2.15767084109108
-11.8625252966694,-12.8134878795605,2.22230773000123
-11.7063526499722,-12.827218235034,2.26898610365161
-11.6456902616376,-12.8569745356454,2.32476362284628
-11.6607832962912,-12.8780028122894,2.35839357193336
-11.7496323421921,-12.9105755323117,2.40247479616821
-11.9014584640561,-12.9575099549436,2.4306244444163
-12.0277161569625,-13.0321770388451,2.47034377680666
-12.1495964564902,-13.110270801013,2.49382167284268
-12.2429687913615,-13.1982066839111,2.51294712397502
-12.2484270816104,-13.3058179737212,2.51957430247372
-12.1834933917322,-13.4253710911887,2.5250232371567
-12.0678354293243,-13.56239582045,2.52050532505648
-11.8988039681084,-13.7096316164399,2.50581973330322
-11.5886375883432,-13.8748877726455,2.50319112425004
-11.3577805621145,-14.0313493934126,2.46796684962653
-11.1531381585238,-14.1999551887701,2.4453687045345
-11.0342005996202,-14.3481299043214,2.39600816310854
-10.9672453345723,-14.4978188837166,2.36524118349751
-10.9366193038991,-14.6578294932124,2.3244437613805
-11.0212019767397,-14.8260872448822,2.28749564815289
-11.2094433681659,-15.0077039979436,2.25808798055115
-11.5022085352367,-15.1892313314822,2.22568375687573
-11.8008088698162,-15.3887188786004,2.21277201506455
-12.1388544954871,-15.5845229500362,2.19357980769176
-12.4261579412495,-15.766473214924,2.19485352295179
-12.7345867963039,-15.9267014727374,2.19844685713602
-13.0365292110089,-16.0704541567914,2.20572438049156
-13.2396154322198,-16.1947784168277,2.21934509459826
-13.4824194561061,-16.2917545007269,2.21956005930034
-13.6464772373915,-16.3764287040635,2.21770541050985
-13.7335902007344,-16.416678394677,2.20228848694715
-13.8449546958729,-16.4686175032057,2.19087135449808
-13.8949488484522,-16.5173025009609,2.17293080838378
-13.8467524141887,-16.5544771034221,2.15523516212078
-13.7950623585366,-16.5722711294788,2.13945108216991
-13.8110562612658,-16.5760746404129,2.11662720053233
-13.816314954713,-16.5774042724938,2.09177296360041
-13.7667818945509,-16.588488876048,2.07972095001572
-13.6932083614311,-16.5988207827107,2.06521352770659
-13.5652896360487,-16.6054408541543,2.06647236544385
-13.3986769983394,-16.6101294645549,2.06434674519379
-13.1692601349507,-16.6094439450969,2.07514791875759
-12.8441818143787,-16.5951796703804,2.08942355281594
-12.4572902863409,-16.5683293532932,2.10192032610017
-11.7838496194101,-16.5532817194275,2.13309296453454
-10.9605359553827,-16.5436865188699,2.15294364341533
-10.0973560658129,-16.5570477272065,2.17956589219658
-9.05590404424898,-16.6022532096708,2.18580996814411
-8.1146999600148,-16.6630491651607,2.1966103483006
-7.46478473829389,-16.7285112680249,2.19346709797636
-7.01723214413059,-16.7791047410321,2.1865282331898
-6.86454138126073,-16.7989769880431,2.17453723230017
-7.04277132621625,-16.8108707023794,2.1235743878231
-7.60165848383544,-16.8390095013033,2.05238646469982
-8.86511836076456,-16.8587221936821,1.90795280422805
-11.3101113764147,-16.8403059761465,1.68542665200628
-15.1686086742291,-16.7475469603068,1.44438863471533
-19.8543975131476,-16.5935632384944,1.22164883814655
-24.5831198393292,-16.4008540826995,1.05590348023324
-29.1784645385279,-16.1698464810873,0.93542581550021
-33.3958720921743,-15.9247057366563,0.867381693039874
-37.297764164648,-15.6730909332122,0.832475036888893
-41.1600746421435,-15.3919309627107,0.846556830125776
-45.1885410219617,-15.0877410894712,0.904443280989596
-48.9128141441406,-14.7979655697636,0.993091777217236
-52.3877626749449,-14.5461651294872,1.09237235005834
-55.6597164276851,-14.3160822550491,1.19444812600616
-58.57785282106,-14.162408433143,1.31192227103525
-61.0025826444443,-14.062870822582,1.40665797343534
-62.9554444711756,-13.9982185835451,1.49833954667247
-64.579507014826,-13.9662239177537,1.57066915398215
-65.8272535321241,-13.9389088240748,1.64632922321915
-66.5171991288725,-13.9230415907207,1.74593261833565
-66.4246020690662,-13.9286254500596,1.81140445888766
-65.3726412123432,-13.9866959332781,1.83329151081207
-63.3845785269055,-14.0795745182024,1.77909606757471
-60.1314851967243,-14.2246037623171,1.72387236630177
-56.0494012030292,-14.4207467686538,1.60092964462079
-51.3198922640226,-14.6490776081649,1.50736844145165
-45.8044828555881,-14.9161962373461,1.39382228506657
-41.1068511202309,-15.127756645036,1.34715889094789
-36.8608952424826,-15.2961050941518,1.39210414172826
-32.8431121980263,-15.424143877431,1.41938973143871
-29.2332962005405,-15.520601222849,1.51721703001519
-25.6205394953802,-15.6289020929053,1.6284746129465
-22.425179953701,-15.7107149777834,1.7076364070963
-19.6729360894575,-15.7178224627142,1.81113890361736
-17.031515605495,-15.684837710874,1.91583684951976
-14.5643640876218,-15.6153420318491,2.03601621297675
-12.022403579137,-15.5143603718175,2.18937283215649
-9.19887599199911,-15.441062216027,2.348682117084
-6.36257941792749,-15.3840817370839,2.49839715002091
-3.12898212628981,-15.2882283797704,2.64765472153031
-0.158947089286926,-15.2396177298858,2.81687856850299
2.41611194534765,-15.2190016075178,2.99588702156426
5.04185953121164,-15.1850223347233,3.13240010842681
7.25320536311176,-15.1375797451043,3.23433383521237
9.15882784869685,-15.0940577788858,3.2986199259375
10.5815178294491,-15.0392770444158,3.35460434573362
11.5189827845943,-14.9573413654927,3.36118672092641
12.2316174499045,-14.8642134370462,3.35467220008827
12.8708282238355,-14.7519056862664,3.31245754698114
13.6078909545181,-14.6664770439486,3.28562925337688
14.2733459881976,-14.591840041189,3.24672575737676
14.621967580337,-14.5596226049936,3.2097958686666
14.3805110969533,-14.5723745128167,3.18757879443135
13.4779460564045,-14.590570843548,3.14187287738469
12.1744259504275,-14.6391592822417,3.10209328606351
10.4687116693969,-14.6909136276125,3.04564233194695
8.48140594618349,-14.751083284727,3.02021028019554
5.82398964519755,-14.7945856444696,2.95837702926199
2.88331267705344,-14.8404539566779,2.88008440907994
